EC50_0,SMILES,EC50_1,EC50_2,EC50_3,EC50_4,EC50_5,EC50_6,EC50_7,EC50_8,EC50_9,EC50_10,EC50_11,EC50_12,EC50_13,EC50_14,EC50_15,EC50_16,EC50_17,EC50_18,EC50_19,EC50_20,EC50_21
,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,,,,,,,,,,-1.7781512503836436,,,,,-1.7781512503836436,,,-1.7781512503836436,,,
,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,,,,,,,,,,-1.505149978319906,,,,,,,,,-1.505149978319906,,
,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,,,,,,,,,,-0.3010299956639812,,-1.6020599913279625,-1.6020599913279625,,,-1.6020599913279625,,,-1.6020599913279625,,
,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,,,,,,,,,,-2.7781512503836434,,-2.7781512503836434,-2.7781512503836434,-3.255272505103306,,-2.7781512503836434,,,,-2.7781512503836434,
,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,,,,,,,,,,-2.6532125137753435,,,,,,,,,,,
,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,,,,,,,,,,-2.0,,,,,,,,,,,
,S=P(N1CC1)(N1CC1)N1CC1,,,,,,,,,,-0.3010299956639812,,,,,,-0.3010299956639812,,,-0.3010299956639812,,
,CCCC(CCC)C(=O)O,,,,,,,,,,-1.7781512503836436,,,-0.3010299956639812,,,,-1.7781512503836436,,,,
,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,,,,,,,,,,-1.3979400086720375,,,,,,,,,,,
,CC(=O)[O-],,,,,,,,,,-0.6989700043360189,,,,,,,,,-0.6989700043360189,,
,CCNC(C)Cc1cccc(C(F)(F)F)c1,,,,,,,,,,,-1.7781512503836436,,,,,,,,,,
,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,,,,,,,,,,-3.6989700043360183,-3.6989700043360183,-3.6989700043360183,,,,,,-3.6989700043360183,,-3.6989700043360183
,CCOC(N)=O,,,,,,,,,,,-3.4771212547196626,,,,,,,,,,
,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,,,,,,,,,,,,-2.3010299956639813,,,,-2.3010299956639813,-2.3010299956639813,-2.3010299956639813,,,
,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,,,,,,,,,,,,-0.6989700043360189,-0.6989700043360189,,,-0.0,,,,,
,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,,,,,,,,,,,,-1.3010299956639813,,-1.0,,-1.0,,,,,
,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,,,,,,,,,,,,-2.6989700043360187,-2.6989700043360187,,,-0.4771212547196624,,-0.6989700043360189,-2.6989700043360187,,
,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,,,,,,,,,,,,,-2.903089986991944,,,,,,,,
,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,,,,,,,,,,,,,-1.7781512503836436,,,,,,,,
,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,,,,,,,,,,,,,-2.4771212547196626,,,,,,,,
,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,,,,,,,,,,,,,-2.6020599913279625,,,,,,,,
,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,,,,,,,,,,,,,-3.0791812460476247,,,,,,,,
,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,,,,,,,,,,,,,-0.6989700043360189,,,,,,,,-0.6989700043360189
,O=C(Nc1ccc(C(=O)[O-])c(O)c1)c1ccccc1,,,,,,,,,,,,,-4.176091259055681,,,,,,,,
,Nc1ccc(C(=O)[O-])c(O)c1,,,,,,,,,,,,,-4.176091259055681,,,-4.176091259055681,,,-4.176091259055681,,
,Nc1ccc(C(=O)[O-])c(O)c1,,,,,,,,,,,,,-4.176091259055681,,,-4.176091259055681,,,-4.176091259055681,,
,Nc1ccc(C(=O)[O-])c(O)c1,,,,,,,,,,,,,-4.176091259055681,,,-4.176091259055681,,,-4.176091259055681,,
,Nc1ccc(C(=O)[O-])c(O)c1,,,,,,,,,,,,,-4.176091259055681,,,-4.176091259055681,,,-4.176091259055681,,
,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,,,,,,,,,,,-0.9030899869919436,,,-0.6020599913279624,,,,,
,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,,,,,,,,,,,,,-1.0,,-1.3010299956639813,,,,,,
,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,,,,,,,,,,,,,-2.6020599913279625,,,,-2.6020599913279625,-2.6020599913279625,-2.6020599913279625,,
,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,,,,,,,,,,,,,-3.6020599913279625,,,,,,,,
,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,,,,,,,,,,,,,-2.7781512503836434,,,-0.9542425094393248,,,,,
,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1,,,,,,,,,,,,,-0.9030899869919436,,,,,,,,
,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,,,,,,,,,,,,-0.4771212547196624,,,-0.4771212547196624,,,-0.4771212547196624,,
,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,,,,,,,,,,,,,-1.3010299956639813,,,,,,-1.9030899869919435,,
,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,,,,,,,,,,,,-0.4771212547196624,,,,,-2.6989700043360187,,,
,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,,,,,,,,,,,,,-2.0,,,-2.0,,,-2.0,,
,Clc1cccc(Cl)c1NC1=NCCN1,,,,,,,,,,,,,-1.7160033436347992,,,,,,,,
,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,,,,,,,,,,,,,-0.6989700043360189,,,,,,-0.6989700043360189,,
,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C([O-])=N1,,,,,,,,,,,,,-0.6020599913279624,,,,,,,,
,CNCCCN1c2ccccc2CCc2ccccc21,,,,,,,,,,,,,-2.3010299956639813,,,,,,-2.3010299956639813,,
,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,,,,,,,,,,,,,-2.5563025007672877,,-2.5563025007672877,,,-2.681241237375587,,-2.5563025007672877,
,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,,,,,,,,,,,,,-1.4771212547196624,,,,,,,,
,NC(=O)OCC(COC(N)=O)c1ccccc1,,,,,,,,,,,,,-3.5563025007672877,,,,,,,,
,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,,,,,,,,,,,,,-0.9030899869919436,,,,,,,,
,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,,,,,,,,,,,,,-1.4771212547196624,,,,,,,,
,CCC(=O)O[C@@H](O[P@@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,,,,,,,,,,,,,-1.6020599913279625,,,-1.6020599913279625,,,,,
,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])[O-],,,,,,,,,,,,,-1.0791812460476249,,,,,,,,
,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,,,,,,,,,,-2.6020599913279625,,,,-2.6020599913279625,,,,
,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,,,,,,,,,,,,,-0.0,,,,-0.0,,,,
,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,,,,,,,,,,,,-2.0,,-2.0,,,,-2.0,,
,Cc1cccc(Nc2ccccc2C(=O)O)c1C,,,,,,,,,,,,,-0.6020599913279624,,,,-0.6020599913279624,,-0.6020599913279624,,
,Cn1cc[nH]c1=S,,,,,,,,,,,,,-1.1760912590556811,,,,,,-1.1760912590556811,,
,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,,,,,,,,,,,,,-2.9542425094393248,,,,,,-2.9542425094393248,,
,CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12,,,,,,,,,,,,,-1.146128035678238,,,,-1.146128035678238,,,,
,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,,,,,,,,,,,,-0.6020599913279624,,,,,,-2.5563025007672877,,
,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,,,,,,,,,,,,-3.0791812460476247,,,,-3.0791812460476247,-3.0791812460476247,-3.0791812460476247,,
,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,,,,,,,,,,,,,-0.0,-0.0,,,,-0.0,-0.0,,-0.0
,CCC1(C)OC(=O)N(C)C1=O,,,,,,,,,,,,,-0.6020599913279624,,,,,,,,
,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,,,,,,,,,,,,,-1.6020599913279625,,,,,,,,
,O=C1c2ccccc2C(=O)C1c1ccccc1,,,,,,,,,,,,,-2.6989700043360187,,,-0.6020599913279624,,,-2.0,,
,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,,,,,,,,,,,,,-2.0,,,,,,-1.1760912590556811,,
,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,,,,,,,,,,,-3.7781512503836434,,,,,,,,
,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,,,,,,,,,,,,,-0.6020599913279624,,,,,-0.6020599913279624,,,
,CC(C)NCC(O)COc1cccc2ccccc12,,,,,,,,,,,,,-0.4771212547196624,-0.4771212547196624,,,,,,,
,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,,,,,,,,,,,-2.7781512503836434,,-2.7781512503836434,-2.7781512503836434,,-1.2041199826559248,-2.7781512503836434,,
,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,,,,,,,,,,,,,-2.9822712330395684,,,,-2.9822712330395684,,,-2.9822712330395684,
,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,,,,,,,,,,,,,-2.1760912590556813,,,,,,-3.7781512503836434,,
,Nc1ccc(S(=O)([O-])=Nc2ncccn2)cc1,,,,,,,,,,,,,0.0,,,,,,0.0,,
,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,,,,,,,,,,,,-4.977723605288848,,,,,,-4.977723605288848,,
,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,,,,,,,,,,,,-3.4771212547196626,,,,,,,,
,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,,,,,,,,,,,,,-3.3010299956639813,,,,,,,,0.0
,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,,,,,,,,,,,,,-3.6020599913279625,,,,,,-3.6020599913279625,,
,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,,,,,,,,,,,,,-2.6020599913279625,,,,,,,,
,Cc1cccc(C)c1NC(=O)C(C)N,,,,,,,,,,,,,-2.903089986991944,,,,,,,,
,CN1C(=O)OC(C)(C)C1=O,,,,,,,,,,,,,-2.7781512503836434,,,,,,-3.0,,
,CSCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CSSC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(N)=O)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC3=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,,,,,,,,,,,,,-0.6020599913279624,,,,,,,,
,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,,,,,,,,,,,,-0.9542425094393248,,,,,-0.9542425094393248,,
,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,,,,,,,,,,,,,,-1.4471580313422192,,,-1.4471580313422192,-1.4471580313422192,,,
,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,,,,,,,,,,,,,,-1.6989700043360187,,,,,,,
,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,,,,,,,,,,,,,,-1.0791812460476249,,,,,,,
,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,,,,,,,,,,,,,,-1.0,,,,,,,
,Clc1ccc(CCCOCCCN2CCCCC2)cc1,,,,,,,,,,,,,,-1.6020599913279625,,,,,,,
,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,,,,,,,,,,,,-2.3010299956639813,,,,,,,
,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,,,,,,,,,,,,,,-1.5314789170422551,,,,,,,
,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5cc(C(N)=O)oc5c4)CC3)c2c1,,,,,,,,,,,,,,-1.6020599913279625,,,,,,,
,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,,,,,,,,,,,,,,,-2.7781512503836434,,-2.7781512503836434,-1.4471580313422192,,-2.7781512503836434,
,OC(O)C(Cl)(Cl)Cl,,,,,,,,,,,,,,,0.0,,,,,,
,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,,,,,,,,,,,,,,,-3.0,,,,-3.903089986991944,,
,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,,,,,,,,,,,,,,,-1.3979400086720375,,-1.3979400086720375,-1.3979400086720375,,,
,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)[O-])C[C@@H]21,,,,,,,,,,,,,,,-7.681241237375588,,,,-7.681241237375588,,
,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,,,,,,,,,,,,,,,-3.3010299956639813,,,,-3.3010299956639813,,
,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,,,,,,,,,,,,,,,0.0,,,,,-2.4771212547196626,
,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,,,,,,,,,,,,,,,-2.6020599913279625,,,,,,
,CCO,,,,,,,,,,,,,,,,-5.477121254719663,,,,,
,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,,,,,,,,,,,,,,,,-1.3010299956639813,,,,,
,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,,,,,,,,,,,,,,0.0,,,,,
,NCC1(CC(=O)O)CCCCC1,,,,,,,,,,,,,,,,-3.255272505103306,,,-3.255272505103306,,
,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,,,,,,,,,,,,,,,,-1.0,,,,,
,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,,-3.0791812460476247,,,,,
,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,,,,,,,,,,,,,,,,-1.5563025007672873,,,,,
,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,,,,,,,,,,,,,,,,-2.7781512503836434,,,,,
,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,,,,,,,,,,,,,,,,-0.6020599913279624,,,,,
,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,,,,,,,,,,,,,,,-1.7781512503836436,,,,,
,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,,,,,,,,,,,,,,,,-2.3010299956639813,,-2.3010299956639813,-2.3010299956639813,,
,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,,,,,,,,,,,,,,,-2.3010299956639813,,,,
,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,,,,,,,,,,,,,,,,-3.3010299956639813,,,,
,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,,,,,,,,,,,,,,,,,-0.3010299956639812,,-1.6989700043360187,,
,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,,,,,,,,,,,,,,,,,-2.7781512503836434,-3.380211241711606,,,
,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,,,,,,,,,,,,,,,,,-1.9030899869919435,,,,
,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,,,,,,,,,,,,,,,,,-0.6020599913279624,,,,
,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,,,,,,,,,,,,,,,,,-0.6020599913279624,,,,
,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1,,,,,,,,,,,,,,,,,-1.6989700043360187,,,,
,CCC(C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,,,,,,,,,,,,,,,,,-2.397940008672037,,,,
,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,,,,,,,,,,,,,,,,,-1.6020599913279625,,,,
,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,,,,,,,,,,,,,,,,,-2.6020599913279625,,,,
,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,,,,,,,,,,,,,,,,,-2.397940008672037,,,,
,NNC(=O)c1ccncc1,,,,,,,,,,,,,,,,,-2.4771212547196626,,,,
,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,,,,,,,,,,,,,,,,,-1.1760912590556811,,,,
,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,,,,,,,,,,,,,,,,,-1.0791812460476249,,,,
,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,,,,,,,,,,,,,,,,-1.6020599913279625,,-1.6020599913279625,,
,[N]=O,,,,,,,,,,,,,,,,,-1.3010299956639813,-1.3010299956639813,-0.6989700043360189,,
,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,,,,,,,,,,,,,,,,,-0.6989700043360189,,,,
,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C,,,,,,,,,,,,,,,,,-1.3010299956639813,,,,
,Nc1ccncc1N,,,,,,,,,,,,,,,,,,-2.2430380486862944,-2.2430380486862944,,
,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,-0.6020599913279624,-0.6020599913279624,,
,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,,,,,,,,,,,,,,,,,,-2.4771212547196626,,,
,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,-6.6020599913279625,,,
,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,,,,,,,,,,,,,,,,,,-1.3979400086720375,,,
,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,,,,,,,,,,,,,,,,,,-2.568201724066995,,,
,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,,,,,,,,,,,,,,,,,,-0.7781512503836436,-1.6812412373755872,,
,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,,,,,,,,,,,,,,,,,,-0.7781512503836436,-0.7781512503836436,,
,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,,,,,,,,,,,,,,,,,,-2.1760912590556813,,,
,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,,,,,,,,,,,,,,,,,,-1.0791812460476249,,,
,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,-0.9030899869919436,-0.9030899869919436,,
,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,,,,,,,,,,,,,,,,,-0.3010299956639812,,,
,Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-],,,,,,,,,,,,,,,,,,0.0,,,
,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,,,,,,,,,,,,,,,,,,-1.0,,,
,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,,,,-1.0,-1.0,,
,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,,,,,,,,,,,,,,,,-2.0,-1.6989700043360187,,
,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,,,,,,,,,,,,,,,,,,-3.0,-3.0,,
,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,,,,,,,,,,,,,,,,,,-0.6989700043360189,,,
,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,,,,,,,,,,,,,,,,,,-1.806179973983887,,,
,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,,,,,,,,,,,,,,,,,,-2.1760912590556813,-2.1760912590556813,,
,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,,,,,,,,,,,,,,,,,,-2.6020599913279625,,,
,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O,,,,,,,,,,,,,,,,,,-2.3010299956639813,,,
